priority,alert_id,score,hostname,severity,user_count,service,rule_name,targeted_users,summary,src_ip,attempt_count,mitre_technique_id,username,mitre_technique_name
critical,ALERT-4435,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4436,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4437,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4438,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4439,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 151.87.86.132 with 8 login attempts.,151.87.86.132,8,T1078,admin,Valid Accounts
critical,ALERT-4440,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4441,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4442,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4443,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4444,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4445,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4446,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4447,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 76.64.214.85 with 8 login attempts.,76.64.214.85,8,T1078,admin,Valid Accounts
critical,ALERT-4448,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4449,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4450,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4451,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4452,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4453,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4454,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4455,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 177.178.56.23 with 8 login attempts.,177.178.56.23,8,T1078,admin,Valid Accounts
critical,ALERT-4456,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4457,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4458,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4459,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4460,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4461,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4462,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4463,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 66.102.40.21 with 8 login attempts.,66.102.40.21,8,T1078,admin,Valid Accounts
critical,ALERT-4464,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4465,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4466,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4467,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4468,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4469,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4470,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4471,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 154.36.187.206 with 8 login attempts.,154.36.187.206,8,T1078,admin,Valid Accounts
critical,ALERT-4472,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4473,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4474,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4475,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4476,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4477,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4478,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4479,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4480,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4481,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4482,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4483,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4484,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4485,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4486,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4487,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4488,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4489,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 91.121.46.105 with 18 login attempts.,91.121.46.105,18,T1078,admin,Valid Accounts
critical,ALERT-4490,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4491,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4492,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4493,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4494,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4495,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4496,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4497,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4498,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4499,100,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4500,100,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4501,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4502,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4503,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4504,100,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4505,100,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4506,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4507,100,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 29.57.75.244 with 18 login attempts.,29.57.75.244,18,T1078,admin,Valid Accounts
critical,ALERT-4508,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.82.166.55 with 4 login attempts.,87.82.166.55,4,T1078,admin,Valid Accounts
critical,ALERT-4509,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.82.166.55 with 4 login attempts.,87.82.166.55,4,T1078,admin,Valid Accounts
critical,ALERT-4510,95,srv-tok-03,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.82.166.55 with 4 login attempts.,87.82.166.55,4,T1078,admin,Valid Accounts
critical,ALERT-4511,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 87.82.166.55 with 4 login attempts.,87.82.166.55,4,T1078,admin,Valid Accounts
critical,ALERT-4512,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 216.59.111.178 with 6 login attempts.,216.59.111.178,6,T1078,admin,Valid Accounts
critical,ALERT-4513,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 216.59.111.178 with 6 login attempts.,216.59.111.178,6,T1078,admin,Valid Accounts
critical,ALERT-4514,95,web-sgp-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 216.59.111.178 with 6 login attempts.,216.59.111.178,6,T1078,admin,Valid Accounts
critical,ALERT-4515,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 216.59.111.178 with 6 login attempts.,216.59.111.178,6,T1078,admin,Valid Accounts
critical,ALERT-4516,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 216.59.111.178 with 6 login attempts.,216.59.111.178,6,T1078,admin,Valid Accounts
critical,ALERT-4517,95,db-ber-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 216.59.111.178 with 6 login attempts.,216.59.111.178,6,T1078,admin,Valid Accounts
critical,ALERT-4518,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 113.247.230.64 with 8 login attempts.,113.247.230.64,8,T1078,admin,Valid Accounts
critical,ALERT-4519,95,srv-ldn-02,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 113.247.230.64 with 8 login attempts.,113.247.230.64,8,T1078,admin,Valid Accounts
critical,ALERT-4520,95,srv-nyc-01,critical,,ssh,Privileged Account Targeted,,Privileged account admin was targeted from source IP 113.247.230.64 with 8 login attempts.,113.247.230.64,8,T1078,admin,Valid Accounts
